"Timestamp","TZ","WindDir_Mean (deg)","WindSpd_Mean (km/h)","WindSpd_Min (km/h)","WindSpd_Max (km/h)","Temp_Mean (deg)","RH_Mean (%)","MSLP_Mean (hPa)","Rain_Acc (mm)","Rain_Intensity (mm/h)","Hail_Acc (hits/cm2)","Hail_Intensity (hits/cm2hr)","Solar_Mean (W/m2)"
2018/08/09 00:00:00.014,n,176,2.88,2.16,3.24,12.2,53.9,1020.42,0,0,0,0,0.023537
2018/08/09 00:01:00.000,n,183,2.16,1.08,2.88,12.2,54.2,1020.42,0,0,0,0,0.027885
2018/08/09 00:02:00.000,n,157,1.08,0.72,1.08,12.1,54.2,1020.42,0,0,0,0,0.018311
2018/08/09 00:03:00.000,n,135,1.44,0.72,2.16,12.1,54.5,1020.42,0,0,0,0,0.020027
2018/08/09 00:04:00.003,n,170,0.72,0.72,1.08,12.1,54.7,1020.52,0,0,0,0,0.020905
2018/08/09 00:05:00.000,n,93,1.8,1.44,1.8,12,54.5,1020.52,0,0,0,0,0.033112
2018/08/09 00:06:00.009,n,125,1.08,0.36,1.44,12,55.5,1020.52,0,0,0,0,0.028725
2018/08/09 00:07:00.006,n,197,0.72,0.36,1.08,12.1,55.5,1020.52,0,0,0,0,0.030479
2018/08/09 00:08:00.004,n,178,2.52,1.08,3.6,12,54.2,1020.52,0,0,0,0,0.02964
2018/08/09 00:09:00.001,n,118,1.08,0.72,1.44,12,54.2,1020.52,0,0,0,0,0.036583
2018/08/09 00:10:00.000,n,276,2.16,2.16,2.52,12,54.3,1020.52,0,0,0,0,0.027847
2018/08/09 00:11:00.000,n,208,1.08,0.72,1.44,11.9,54.2,1020.52,0,0,0,0,0.027008
2018/08/09 00:12:00.000,n,66,0.72,0.36,2.16,11.9,55.9,1020.52,0,0,0,0,0.023499
2018/08/09 00:13:00.006,n,13,2.16,0.36,4.68,12,56,1020.52,0,0,0,0,0.026131
2018/08/09 00:14:00.003,n,198,0.72,0.36,1.08,11.9,54.4,1020.52,0,0,0,0,0.022659
2018/08/09 00:15:00.001,n,271,1.44,0.36,2.52,11.9,53.5,1020.52,0,0,0,0,0.027008
2018/08/09 00:16:00.000,n,107,2.88,2.52,3.24,11.9,53.7,1020.52,0,0,0,0,0.032234
2018/08/09 00:17:00.012,n,172,7.92,6.84,9,11.9,52.7,1020.52,0,0,0,0,0.032234
2018/08/09 00:18:00.010,n,165,1.8,1.08,2.16,11.9,53.2,1020.52,0,0,0,0,0.030518
2018/08/09 00:19:00.000,n,195,2.52,1.08,3.24,12,53.9,1020.52,0,0,0,0,0.028763
2018/08/09 00:20:00.000,n,213,5.4,5.04,6.84,12,52.4,1020.52,0,0,0,0,0.028763
2018/08/09 00:21:00.000,n,236,5.4,4.32,6.12,12,52.7,1020.52,0,0,0,0,0.025291
2018/08/09 00:22:00.000,n,219,3.24,2.52,3.6,12,53.2,1020.62,0,0,0,0,0.025291
2018/08/09 00:23:00.000,n,233,1.08,0.72,1.08,12,53.4,1020.52,0,0,0,0,0.026169
2018/08/09 00:24:00.008,n,156,7.2,5.4,8.64,11.9,53.1,1020.52,0,0,0,0,0.031357
2018/08/09 00:25:00.005,n,188,1.44,0.72,1.8,11.9,53.4,1020.52,0,0,0,0,0.022659
2018/08/09 00:26:00.002,n,62,1.08,0.36,1.8,11.9,54,1020.52,0,0,0,0,0.025291
2018/08/09 00:27:00.000,n,107,5.4,5.04,6.48,11.9,53.5,1020.52,0,0,0,0,0.023537
2018/08/09 00:28:00.000,n,256,2.16,1.44,3.24,11.9,53.4,1020.52,0,0,0,0,0.020027
2018/08/09 00:29:00.000,n,295,4.68,3.24,6.12,11.9,53.1,1020.52,0,0,0,0,0.020943
2018/08/09 00:30:00.000,n,172,0.72,0.36,1.44,11.9,54,1020.52,0,0,0,0,0.027008
2018/08/09 00:31:00.006,n,150,1.08,0.36,2.16,11.9,52.6,1020.52,0,0,0,0,0.020027
2018/08/09 00:32:00.004,n,346,1.44,0.36,2.16,11.9,52.8,1020.52,0,0,0,0,0.02182
2018/08/09 00:33:00.001,n,102,1.08,0.72,2.16,11.9,53.2,1020.62,0,0,0,0,0.020027
2018/08/09 00:34:00.000,n,162,4.32,3.6,5.04,11.8,52.5,1020.62,0,0,0,0,0.019188
2018/08/09 00:35:00.011,n,112,4.32,3.24,5.04,11.8,53,1020.52,0,0,0,0,0.017433
2018/08/09 00:36:00.009,n,128,1.8,1.44,2.16,11.8,53,1020.62,0,0,0,0,0.032234
2018/08/09 00:37:00.000,n,142,5.4,4.32,5.76,11.8,53,1020.62,0,0,0,0,0.026131
2018/08/09 00:38:00.001,n,85,0.36,0.36,1.08,11.7,53.2,1020.62,0,0,0,0,0.026131
2018/08/09 00:39:00.000,n,119,1.8,1.44,1.8,11.7,53.5,1020.62,0,0,0,0,0.026131
2018/08/09 00:40:00.000,n,119,2.16,1.44,2.52,11.6,54,1020.62,0,0,0,0,0.033951
2018/08/09 00:41:00.008,n,334,0.72,0.36,1.44,11.6,53.8,1020.62,0,0,0,0,0.032234
2018/08/09 00:42:00.006,n,166,9.36,8.28,12.24,11.6,54.3,1020.62,0,0,0,0,0.025253
2018/08/09 00:43:00.003,n,197,2.52,1.44,3.6,11.5,54.6,1020.62,0,0,0,0,0.025253
2018/08/09 00:44:00.000,n,294,1.8,1.44,2.52,11.5,54.8,1020.62,0,0,0,0,0.025253
2018/08/09 00:45:00.013,n,267,3.6,2.88,3.96,11.4,54.9,1020.62,0,0,0,0,0.025253
2018/08/09 00:46:00.000,n,66,1.44,0.72,2.88,11.4,54.8,1020.62,0,0,0,0,0.023499
2018/08/09 00:47:00.000,n,229,0.72,0.36,1.8,11.4,55,1020.62,0,0,0,0,0.029602
2018/08/09 00:48:00.005,n,147,7.56,6.48,8.64,11.4,54.8,1020.52,0,0,0,0,0.027008
2018/08/09 00:49:00.004,n,203,2.52,1.8,2.88,11.3,55.2,1020.52,0,0,0,0,0.029602
2018/08/09 00:50:00.000,n,279,3.6,1.8,5.04,11.3,55.1,1020.52,0,0,0,0,0.027008
2018/08/09 00:51:00.000,n,117,2.88,1.8,3.6,11.3,55.2,1020.52,0,0,0,0,0.020027
2018/08/09 00:52:00.011,n,165,2.52,1.8,3.6,11.2,55.2,1020.52,0,0,0,0,0.025253
2018/08/09 00:53:00.009,n,131,4.32,2.88,7.56,11.2,55.4,1020.52,0,0,0,0,0.024376
2018/08/09 00:54:00.005,n,193,5.76,2.52,7.56,11.2,55.3,1020.62,0,0,0,0,0.024376
2018/08/09 00:55:00.000,n,151,6.48,5.04,7.92,11.2,55.5,1020.62,0,0,0,0,0.022659
2018/08/09 00:56:00.000,n,154,2.88,2.16,3.6,11.1,56,1020.62,0,0,0,0,0.023499
2018/08/09 00:57:00.000,n,188,3.24,1.44,4.68,11.1,56.1,1020.62,0,0,0,0,0.023499
2018/08/09 00:58:00.000,n,193,1.44,1.08,2.16,11.1,56.2,1020.62,0,0,0,0,0.016518
2018/08/09 00:59:00.000,n,105,3.96,2.88,5.04,11.1,56,1020.52,0,0,0,0,0.031357
2018/08/09 01:00:00.003,n,175,2.88,1.44,4.32,11.1,56.1,1020.52,0,0,0,0,0.033112
2018/08/09 01:01:00.001,n,192,2.16,0.72,3.6,11.1,55.9,1020.52,0,0,0,0,0.033112
2018/08/09 01:02:00.013,n,302,2.52,2.16,3.24,11.1,55.8,1020.52,0,0,0,0,0.02964
2018/08/09 01:03:00.010,n,328,2.16,1.44,3.6,11,55.4,1020.52,0,0,0,0,0.030518
2018/08/09 01:04:00.000,n,74,1.08,0,1.8,11,55.5,1020.52,0,0,0,0,0.033112
2018/08/09 01:05:00.000,n,158,4.32,2.88,5.04,11,56.4,1020.52,0,0,0,0,0.030518
2018/08/09 01:06:00.000,n,170,5.04,3.6,5.76,10.9,56.4,1020.62,0,0,0,0,0.032234
2018/08/09 01:07:00.000,n,134,2.52,2.16,3.24,10.8,56.7,1020.62,0,0,0,0,0.02964
2018/08/09 01:08:00.000,n,194,1.8,0.72,3.24,10.8,57,1020.52,0,0,0,0,0.034866
2018/08/09 01:09:00.008,n,154,3.24,1.44,4.32,10.7,57.1,1020.52,0,0,0,0,0.032234
2018/08/09 01:10:00.005,n,194,2.88,1.8,3.96,10.7,57.2,1020.62,0,0,0,0,0.033112
2018/08/09 01:11:00.004,n,127,6.84,5.4,7.56,10.7,57.3,1020.62,0,0,0,0,0.031357
2018/08/09 01:12:00.001,n,158,3.96,3.6,4.68,10.6,57.5,1020.62,0,0,0,0,0.033112
2018/08/09 01:13:00.000,n,160,10.08,9.72,10.8,10.6,57.6,1020.62,0,0,0,0,0.024414
2018/08/09 01:14:00.000,n,147,7.2,6.48,8.28,10.5,57.7,1020.62,0,0,0,0,0.025253
2018/08/09 01:15:00.000,n,173,11.16,9.36,12.24,10.4,58.3,1020.52,0,0,0,0,0.025253
2018/08/09 01:16:00.005,n,171,7.92,7.2,9,10.4,58.7,1020.52,0,0,0,0,0.028763
2018/08/09 01:17:00.003,n,159,6.12,5.04,6.84,10.4,58.7,1020.52,0,0,0,0,0.027885
2018/08/09 01:18:00.000,n,165,6.84,6.48,7.56,10.3,58.7,1020.52,0,0,0,0,0.028763
2018/08/09 01:19:00.013,n,165,10.8,10.440002,11.52,10.3,58.6,1020.52,0,0,0,0,0.02182
2018/08/09 01:20:00.010,n,154,9,6.84,10.08,10.4,58.3,1020.52,0,0,0,0,0.027885
2018/08/09 01:21:00.006,n,161,8.64,6.48,9.72,10.4,58.2,1020.52,0,0,0,0,0.027885
2018/08/09 01:22:00.000,n,171,9.36,9,10.08,10.4,58.1,1020.52,0,0,0,0,0.027885
2018/08/09 01:23:00.000,n,149,9,7.92,10.440002,10.3,58.5,1020.52,0,0,0,0,0.027885
2018/08/09 01:24:00.000,n,169,9,6.84,10.8,10.3,58.6,1020.52,0,0,0,0,0.026169
2018/08/09 01:25:00.000,n,157,8.28,6.84,9.36,10.3,58.6,1020.52,0,0,0,0,0.025253
2018/08/09 01:26:00.008,n,175,11.88,11.16,12.6,10.3,58.8,1020.52,0,0,0,0,0.017433
2018/08/09 01:27:00.006,n,182,7.56,6.48,9,10.3,58.4,1020.52,0,0,0,0,0.025253
2018/08/09 01:28:00.000,n,149,9.36,7.92,11.88,10.3,58.2,1020.52,0,0,0,0,0.03746
2018/08/09 01:29:00.012,n,144,6.12,4.32,7.2,10.4,58.1,1020.52,0,0,0,0,0.028725
2018/08/09 01:30:00.010,n,178,6.12,5.76,6.48,10.4,57.8,1020.52,0,0,0,0,0.028725
2018/08/09 01:31:00.000,n,155,7.2,3.96,9,10.4,57.7,1020.52,0,0,0,0,0.025253
2018/08/09 01:32:00.003,n,196,2.52,0.72,5.04,10.4,58,1020.52,0,0,0,0,0.02964
2018/08/09 01:33:00.002,n,157,9.36,3.6,11.16,10.4,58,1020.52,0,0,0,0,0.026131
2018/08/09 01:34:00.000,n,160,9.36,8.64,11.16,10.3,58.5,1020.42,0,0,0,0,0.025253
2018/08/09 01:35:00.000,n,174,7.92,7.2,8.28,10.3,58.4,1020.52,0,0,0,0,0.027885
2018/08/09 01:36:00.008,n,147,6.84,5.04,7.56,10.3,58.6,1020.52,0,0,0,0,0.025253
2018/08/09 01:37:00.005,n,182,6.12,5.04,6.12,10.2,58.4,1020.52,0,0,0,0,0.024376
2018/08/09 01:38:00.002,n,152,9,6.84,10.08,10.2,58.6,1020.52,0,0,0,0,0.023537
2018/08/09 01:39:00.000,n,167,14.4,12.96,15.12,10.2,57.8,1020.42,0,0,0,0,0.01915
2018/08/09 01:40:00.000,n,161,11.16,9.36,13.32,10.3,57.9,1020.52,0,0,0,0,0.020027
2018/08/09 01:41:00.000,n,204,7.2,5.76,7.56,10.3,58.4,1020.52,0,0,0,0,0.020027
2018/08/09 01:42:00.000,n,184,9,3.24,11.52,10.3,57.5,1020.42,0,0,0,0,0.021782
2018/08/09 01:43:00.004,n,154,7.56,4.68,11.16,10.3,57.4,1020.42,0,0,0,0,0.021782
2018/08/09 01:44:00.002,n,170,8.28,6.84,9.72,10.3,57.2,1020.42,0,0,0,0,0.022659
2018/08/09 01:45:00.000,n,190,4.32,3.96,5.4,10.3,56.9,1020.42,0,0,0,0,0.031357
2018/08/09 01:46:00.007,n,167,3.96,3.6,4.68,10.3,57.1,1020.42,0,0,0,0,0.032196
2018/08/09 01:47:00.005,n,0,3.6,1.8,4.68,10.3,57.4,1020.52,0,0,0,0,0.027847
2018/08/09 01:48:00.001,n,166,8.28,7.56,9.72,10.3,56.5,1020.52,0,0,0,0,0.029564
2018/08/09 01:49:00.000,n,123,4.32,2.88,6.12,10.3,56.7,1020.52,0,0,0,0,0.031357
2018/08/09 01:50:00.000,n,156,2.88,2.16,3.6,10.3,56.2,1020.52,0,0,0,0,0.032196
2018/08/09 01:51:00.000,n,175,6.48,5.76,7.2,10.3,56,1020.52,0,0,0,0,0.031357
2018/08/09 01:52:00.005,n,161,1.44,0.72,2.52,10.3,56,1020.42,0,0,0,0,0.02697
2018/08/09 01:53:00.002,n,265,1.8,1.44,2.16,10.3,56.1,1020.52,0,0,0,0,0.030479
2018/08/09 01:54:00.000,n,146,3.24,2.52,3.96,10.3,56,1020.52,0,0,0,0,0.025215
2018/08/09 01:55:00.000,n,118,3.6,1.08,5.76,10.2,56.2,1020.52,0,0,0,0,0.02697
2018/08/09 01:56:00.010,n,65,0.72,0.36,1.08,10.2,56.2,1020.52,0,0,0,0,0.027847
2018/08/09 01:57:00.007,n,127,2.52,0.72,4.32,10.2,56.2,1020.52,0,0,0,0,0.029564
2018/08/09 01:58:00.000,n,122,3.6,2.52,4.68,10.2,56.3,1020.52,0,0,0,0,0.027847
2018/08/09 01:59:00.000,n,165,1.08,0.72,3.24,10.2,56.2,1020.52,0,0,0,0,0.02697
2018/08/09 02:00:00.000,n,150,5.76,4.32,8.28,10.2,56.1,1020.52,0,0,0,0,0.026131
2018/08/09 02:01:00.000,n,170,9,8.28,10.8,10.1,56.3,1020.52,0,0,0,0,0.024376
2018/08/09 02:02:00.007,n,150,5.4,4.32,6.12,10.1,56.5,1020.52,0,0,0,0,0.027847
2018/08/09 02:03:00.005,n,108,1.08,0.72,1.8,10.1,56.7,1020.52,0,0,0,0,0.025215
2018/08/09 02:04:00.002,n,169,5.4,3.96,7.2,10.1,56.4,1020.52,0,0,0,0,0.025215
2018/08/09 02:05:00.000,n,171,4.32,3.96,4.68,10.1,56.3,1020.52,0,0,0,0,0.031357
2018/08/09 02:06:00.012,n,168,7.2,2.52,10.08,10.1,56.5,1020.52,0,0,0,0,0.021744
2018/08/09 02:07:00.000,n,151,6.12,3.6,7.92,10.1,56.4,1020.62,0,0,0,0,0.024376
2018/08/09 02:08:00.000,n,144,5.76,5.04,6.48,10,56.4,1020.62,0,0,0,0,0.025215
2018/08/09 02:09:00.004,n,157,7.92,6.48,9,10,56.5,1020.62,0,0,0,0,0.030479
2018/08/09 02:10:00.001,n,171,5.76,5.4,6.48,10,56.2,1020.62,0,0,0,0,0.027847
2018/08/09 02:11:00.000,n,136,5.4,4.68,6.12,10,56.6,1020.62,0,0,0,0,0.039177
2018/08/09 02:12:00.007,n,173,3.96,2.52,5.04,10,56.8,1020.62,0,0,0,0,0.028763
2018/08/09 02:13:00.004,n,185,4.68,3.24,6.12,9.9,56.7,1020.62,0,0,0,0,0.030479
2018/08/09 02:14:00.009,n,114,7.2,6.84,7.56,9.9,57.3,1020.62,0,0,0,0,0.027008
2018/08/09 02:15:00.014,n,157,5.4,3.6,7.2,9.9,57.3,1020.62,0,0,0,0,0.031357
2018/08/09 02:16:00.000,n,116,3.6,2.88,4.32,9.9,58,1020.62,0,0,0,0,0.03746
2018/08/09 02:17:00.000,n,141,2.16,1.8,2.16,9.9,58.1,1020.62,0,0,0,0,0.036583
2018/08/09 02:18:00.000,n,90,1.08,0.72,1.8,9.9,58.7,1020.62,0,0,0,0,0.031357
2018/08/09 02:19:00.001,n,142,3.24,2.52,3.96,9.9,58.3,1020.62,0,0,0,0,0.033112
2018/08/09 02:20:00.006,n,96,2.88,2.16,3.6,9.8,58.8,1020.62,0,0,0,0,0.031357
2018/08/09 02:21:00.000,n,138,2.88,2.16,3.24,9.8,58.8,1020.62,0,0,0,0,0.026131
2018/08/09 02:22:00.001,n,168,5.04,4.68,5.76,9.8,57.7,1020.62,0,0,0,0,0.02964
2018/08/09 02:23:00.006,n,155,2.88,2.52,3.24,9.8,58.3,1020.62,0,0,0,0,0.027847
2018/08/09 02:24:00.011,n,140,2.88,2.52,3.24,9.8,58.6,1020.52,0,0,0,0,0.026131
2018/08/09 02:25:00.000,n,158,3.96,3.6,4.32,9.8,58.6,1020.52,0,0,0,0,0.024414
2018/08/09 02:26:00.000,n,152,4.68,3.96,5.04,9.8,58.3,1020.52,0,0,0,0,0.032234
2018/08/09 02:27:00.000,n,172,4.32,3.24,5.76,9.8,58.5,1020.52,0,0,0,0,0.028763
2018/08/09 02:28:00.000,n,158,9,8.28,10.08,9.8,57.4,1020.52,0,0,0,0,0.026131
2018/08/09 02:29:00.003,n,159,6.48,5.4,7.56,9.8,56.4,1020.52,0,0,0,0,0.026131
2018/08/09 02:30:00.009,n,162,6.84,6.12,7.56,9.8,57,1020.52,0,0,0,0,0.02964
2018/08/09 02:31:00.000,n,153,4.68,4.32,5.4,9.8,57.5,1020.62,0,0,0,0,0.027847
2018/08/09 02:32:00.004,n,149,4.68,4.32,5.04,9.8,57.8,1020.62,0,0,0,0,0.021782
2018/08/09 02:33:00.009,n,142,5.76,5.4,6.12,9.8,57.2,1020.62,0,0,0,0,0.025253
2018/08/09 02:34:00.000,n,162,7.56,7.2,9,9.8,56.8,1020.62,0,0,0,0,0.025253
2018/08/09 02:35:00.000,n,157,6.84,6.12,7.56,9.9,57,1020.62,0,0,0,0,0.025253
2018/08/09 02:36:00.000,n,166,7.56,7.2,8.28,9.9,56,1020.62,0,0,0,0,0.023499
2018/08/09 02:37:00.000,n,158,4.32,2.52,5.04,9.9,56,1020.62,0,0,0,0,0.026131
2018/08/09 02:38:00.003,n,163,6.48,5.4,7.92,9.9,55.6,1020.62,0,0,0,0,0.023499
2018/08/09 02:39:00.008,n,179,7.2,3.96,8.64,9.9,55.7,1020.62,0,0,0,0,0.020905
2018/08/09 02:40:00.000,n,163,5.4,4.68,6.48,9.9,55.7,1020.62,0,0,0,0,0.023499
2018/08/09 02:41:00.003,n,170,6.12,5.76,6.48,9.9,55.8,1020.62,0,0,0,0,0.025253
2018/08/09 02:42:00.008,n,163,5.4,5.04,6.12,10,55.9,1020.62,0,0,0,0,0.022659
2018/08/09 02:43:00.000,n,172,4.68,3.96,5.04,10,56.1,1020.62,0,0,0,0,0.022659
2018/08/09 02:44:00.002,n,159,6.12,3.6,9,10,56,1020.62,0,0,0,0,0.023499
2018/08/09 02:45:00.000,n,175,5.04,4.32,5.4,10,56.2,1020.62,0,0,0,0,0.01915
2018/08/09 02:46:00.000,n,142,6.84,5.4,7.2,9.9,55.9,1020.62,0,0,0,0,0.020905
