"Timestamp","TZ","WindDir_Mean (deg)","WindSpd_Mean (km/h)","WindSpd_Min (km/h)","WindSpd_Max (km/h)","Temp_Mean (deg)","RH_Mean (%)","MSLP_Mean (hPa)","Rain_Acc (mm)","Rain_Intensity (mm/h)","Hail_Acc (hits/cm2)","Hail_Intensity (hits/cm2hr)","Solar_Mean (W/m2)"
2018/08/15 00:00:00.002,n,259,4.68,4.32,5.4,15.1,64.800004,1022.62,0,0,0,0,0.022621
2018/08/15 00:01:00.000,n,250,5.04,4.32,5.4,15.1,64.800004,1022.62,0,0,0,0,0.027885
2018/08/15 00:02:00.000,n,257,5.04,4.68,5.4,15,64.9,1022.62,0,0,0,0,0.020027
2018/08/15 00:03:00.000,n,260,3.6,3.24,3.6,15,65,1022.62,0,0,0,0,0.024376
2018/08/15 00:04:00.007,n,226,2.88,2.88,3.24,15,65,1022.62,0,0,0,0,0.021782
2018/08/15 00:05:00.004,n,196,1.44,1.44,2.16,15,65,1022.62,0,0,0,0,0.021782
2018/08/15 00:06:00.001,n,241,2.16,1.8,2.16,14.9,65.1,1022.62,0,0,0,0,0.021782
2018/08/15 00:07:00.000,n,249,2.52,1.8,2.88,14.9,65.4,1022.62,0,0,0,0,0.028725
2018/08/15 00:08:00.010,n,233,2.52,2.16,2.88,14.8,65.4,1022.62,0,0,0,0,0.031319
2018/08/15 00:09:00.008,n,181,0.72,0,1.08,14.8,65.800004,1022.62,0,0,0,0,0.030441
2018/08/15 00:10:00.000,n,195,1.08,0.72,1.08,14.8,66,1022.62,0,0,0,0,0.036583
2018/08/15 00:11:00.002,n,26,1.08,0.36,1.8,14.8,66.199996,1022.62,0,0,0,0,0.028725
2018/08/15 00:12:00.000,n,189,1.8,1.44,2.16,14.7,66.4,1022.62,0,0,0,0,0.035667
2018/08/15 00:13:00.000,n,206,1.8,1.08,2.52,14.7,66.699996,1022.62,0,0,0,0,0.02697
2018/08/15 00:14:00.000,n,329,2.16,1.8,2.52,14.7,66.9,1022.62,0,0,0,0,0.030441
