"Timestamp","TZ","WindDir_Mean (deg)","WindSpd_Mean (km/h)","WindSpd_Min (km/h)","WindSpd_Max (km/h)","Temp_Mean (deg)","RH_Mean (%)","MSLP_Mean (hPa)","Rain_Acc (mm)","Rain_Intensity (mm/h)","Hail_Acc (hits/cm2)","Hail_Intensity (hits/cm2hr)","Solar_Mean (W/m2)"
2018/08/12 00:00:00.014,n,50,3.6,3.24,4.32,17.5,65.800004,1016.52,0,0,0,0,0.026093
2018/08/12 00:01:00.000,n,290,3.96,2.88,5.04,17.5,65.699996,1016.52,0,0,0,0,0.026093
2018/08/12 00:02:00.000,n,312,2.52,1.8,2.88,17.4,65.800004,1016.52,0,0,0,0,0.026093
2018/08/12 00:03:00.006,n,18,2.88,2.16,3.24,17.4,65.9,1016.42,0,0,0,0,0.027847
2018/08/12 00:04:00.003,n,12,2.16,2.16,2.16,17.4,65.9,1016.42,0,0,0,0,0.027847
2018/08/12 00:05:00.000,n,51,3.24,2.88,3.6,17.4,65.9,1016.42,0,0,0,0,0.027847
2018/08/12 00:06:00.000,n,318,2.16,1.8,2.52,17.4,66.1,1016.42,0,0,0,0,0.027847
2018/08/12 00:07:00.011,n,332,2.88,2.16,3.6,17.4,66.1,1016.42,0,0,0,0,0.027847
2018/08/12 00:08:00.008,n,39,3.6,2.52,3.96,17.4,66.199996,1016.42,0,0,0,0,0.026093
2018/08/12 00:09:00.005,n,33,1.8,1.44,2.52,17.4,66.300004,1016.42,0,0,0,0,0.028725
2018/08/12 00:10:00.002,n,347,3.24,2.88,3.24,17.4,66.300004,1016.42,0,0,0,0,0.025253
2018/08/12 00:11:00.000,n,50,2.88,2.52,3.6,17.4,66.300004,1016.42,0,0,0,0,0.026093
2018/08/12 00:12:00.000,n,4,5.04,4.68,5.4,17.4,66.300004,1016.32,0,0,0,0,0.022621
2018/08/12 00:13:00.000,n,23,3.24,2.88,3.6,17.4,66.300004,1016.32,0,0,0,0,0.020905
2018/08/12 00:14:00.006,n,31,2.88,2.52,3.24,17.4,66.300004,1016.32,0,0,0,0,0.022621
2018/08/12 00:15:00.004,n,53,2.52,1.08,2.88,17.3,66.5,1016.32,0,0,0,0,0.023499
2018/08/12 00:16:00.002,n,35,4.32,2.52,6.12,17.3,66.6,1016.32,0,0,0,0,0.025253
2018/08/12 00:17:00.000,n,7,6.12,5.76,6.84,17.3,66.800004,1016.32,0,0,0,0,0.024376
2018/08/12 00:18:00.012,n,9,5.04,3.96,6.12,17.3,66.800004,1016.32,0,0,0,0,0.024376
2018/08/12 00:19:00.000,n,24,5.76,5.04,6.48,17.2,66.9,1016.32,0,0,0,0,0.022621
2018/08/12 00:20:00.000,n,52,4.32,3.24,5.4,17.2,67,1016.32,0,0,0,0,0.021744
2018/08/12 00:21:00.000,n,20,4.68,3.96,5.04,17.2,67.1,1016.32,0,0,0,0,0.025253
2018/08/12 00:22:00.000,n,27,6.84,6.48,7.2,17.2,67.2,1016.32,0,0,0,0,0.024376
2018/08/12 00:23:00.000,n,14,6.12,5.76,6.48,17.1,67.3,1016.32,0,0,0,0,0.025253
2018/08/12 00:24:00.009,n,44,2.16,1.08,3.24,17.1,67.3,1016.32,0,0,0,0,0.025253
2018/08/12 00:25:00.006,n,7,1.8,1.08,2.52,17.1,67.4,1016.32,0,0,0,0,0.02697
2018/08/12 00:26:00.004,n,19,1.08,0.36,1.44,17.1,67.5,1016.32,0,0,0,0,0.036545
2018/08/12 00:27:00.001,n,35,3.24,2.88,3.6,17.1,67.6,1016.32,0,0,0,0,0.024376
2018/08/12 00:28:00.000,n,355,3.6,3.24,3.6,17.1,67.6,1016.32,0,0,0,0,0.026093
2018/08/12 00:29:00.000,n,28,4.68,4.32,5.04,17.1,67.7,1016.32,0,0,0,0,0.024376
2018/08/12 00:30:00.000,n,33,2.52,2.52,2.88,17.1,67.7,1016.32,0,0,0,0,0.026093
2018/08/12 00:31:00.006,n,8,3.24,2.16,4.32,17.1,67.7,1016.32,0,0,0,0,0.023499
2018/08/12 00:32:00.004,n,29,4.32,3.6,5.04,17.1,67.7,1016.32,0,0,0,0,0.021744
2018/08/12 00:33:00.001,n,34,4.68,4.68,4.68,17.1,67.8,1016.32,0,0,0,0,0.023499
2018/08/12 00:34:00.000,n,21,6.12,5.76,6.48,17,67.9,1016.32,0,0,0,0,0.024376
2018/08/12 00:35:00.012,n,37,0.72,0.36,1.08,17.1,67.9,1016.32,0,0,0,0,0.024376
2018/08/12 00:36:00.009,n,355,1.8,1.44,2.52,17.1,67.8,1016.32,0,0,0,0,0.027847
2018/08/12 00:37:00.000,n,30,1.44,1.08,2.16,17.1,67.8,1016.32,0,0,0,0,0.029564
2018/08/12 00:38:00.000,n,344,3.24,2.88,3.6,17.1,67.8,1016.32,0,0,0,0,0.033073
2018/08/12 00:39:00.000,n,356,4.68,3.96,5.4,17.1,67.8,1016.32,0,0,0,0,0.033073
2018/08/12 00:40:00.000,n,351,3.6,3.24,3.96,17.1,67.8,1016.32,0,0,0,0,0.029564
2018/08/12 00:41:00.007,n,13,3.6,3.6,3.96,17.1,67.8,1016.32,0,0,0,0,0.030479
2018/08/12 00:42:00.004,n,24,5.4,5.04,5.76,17.1,67.7,1016.32,0,0,0,0,0.031319
2018/08/12 00:43:00.000,n,12,6.12,4.68,7.2,17.1,67.7,1016.32,0,0,0,0,0.028687
2018/08/12 00:44:00.000,n,29,6.12,6.12,6.48,17.1,67.7,1016.32,0,0,0,0,0.032196
2018/08/12 00:45:00.011,n,26,6.48,5.4,6.84,17.1,67.7,1016.22,0,0,0,0,0.032196
2018/08/12 00:46:00.000,n,15,3.96,2.16,5.4,17.1,67.7,1016.22,0,0,0,0,0.036545
