"Timestamp","TZ","WindDir_Mean (deg)","WindSpd_Mean (km/h)","WindSpd_Min (km/h)","WindSpd_Max (km/h)","Temp_Mean (deg)","RH_Mean (%)","MSLP_Mean (hPa)","Rain_Acc (mm)","Rain_Intensity (mm/h)","Hail_Acc (hits/cm2)","Hail_Intensity (hits/cm2hr)","Solar_Mean (W/m2)"
2018/07/29 00:00:00.006,n,307,5.4,5.04,6.12,17.6,79,1017.72,0,0,0,0,0.027885
2018/07/29 00:01:00.000,n,321,2.52,2.16,2.88,17.6,79.1,1017.82,0,0,0,0,0.028763
2018/07/29 00:02:00.000,n,328,1.8,1.08,2.88,17.6,79,1017.82,0,0,0,0,0.027885
2018/07/29 00:03:00.000,n,318,3.24,2.16,3.6,17.6,79,1017.82,0,0,0,0,0.034828
2018/07/29 00:04:00.000,n,258,1.08,0.72,1.08,17.6,78.9,1017.82,0,0,0,0,0.024414
2018/07/29 00:05:00.007,n,243,1.08,0.36,2.52,17.5,79,1017.82,0,0,0,0,0.027046
2018/07/29 00:07:00.000,n,258,4.32,3.96,4.68,17.5,79.1,1017.82,0,0,0,0,0.033112
2018/07/29 00:08:00.008,n,251,3.96,2.88,5.04,17.4,79.2,1017.82,0,0,0,0,0.036545
2018/07/29 00:09:00.005,n,260,6.12,5.4,6.48,17.4,79.4,1017.82,0,0,0,0,0.041809
2018/07/29 00:10:00.000,n,264,6.12,6.12,6.48,17.4,79.5,1017.82,0,0,0,0,0.034828
2018/07/29 00:11:00.000,n,257,7.2,6.84,7.56,17.3,79.6,1017.82,0,0,0,0,0.03746
2018/07/29 00:12:00.000,n,259,7.2,6.48,7.56,17.3,79.7,1017.82,0,0,0,0,0.032196
2018/07/29 00:13:00.000,n,261,8.28,8.28,8.64,17.3,79.9,1017.82,0,0,0,0,0.033951
2018/07/29 00:14:00.006,n,270,4.32,3.6,5.04,17.2,80,1017.82,0,0,0,0,0.036545
2018/07/29 00:15:00.004,n,251,6.84,6.48,7.2,17.2,80.2,1017.82,0,0,0,0,0.032196
2018/07/29 00:16:00.000,n,258,6.84,6.84,7.2,17.1,80.2,1017.82,0,0,0,0,0.033112
2018/07/29 00:17:00.012,n,256,5.04,5.04,5.4,17.1,80.4,1017.82,0,0,0,0,0.033112
2018/07/29 00:18:00.010,n,267,4.32,3.96,4.68,17.1,80.6,1017.92,0,0,0,0,0.035706
2018/07/29 00:19:00.000,n,259,3.96,3.6,4.32,17,80.7,1017.92,0,0,0,0,0.033112
2018/07/29 00:20:00.000,n,312,3.24,2.88,3.96,17,80.9,1017.92,0,0,0,0,0.033951
2018/07/29 00:21:00.000,n,290,3.6,3.24,3.6,17,80.9,1017.82,0,0,0,0,0.040932
2018/07/29 00:22:00.000,n,240,3.96,3.6,4.32,17,80.9,1017.82,0,0,0,0,0.033951
2018/07/29 00:23:00.004,n,276,2.16,2.16,2.52,17,81,1017.82,0,0,0,0,0.033112
2018/07/29 00:24:00.001,n,274,3.96,3.6,3.96,16.9,81.1,1017.72,0,0,0,0,0.031357
2018/07/29 00:25:00.000,n,269,2.16,1.44,2.88,16.9,81.1,1017.72,0,0,0,0,0.033112
2018/07/29 00:26:00.011,n,16,0.72,0.72,1.08,16.9,81.3,1017.72,0,0,0,0,0.03746
2018/07/29 00:27:00.010,n,231,2.16,1.8,2.52,16.9,81.1,1017.72,0,0,0,0,0.027847
2018/07/29 00:28:00.000,n,291,1.08,0.72,1.44,16.9,81.1,1017.72,0,0,0,0,0.034828
2018/07/29 00:29:00.000,n,332,0.72,0.36,1.08,16.9,81.4,1017.72,0,0,0,0,0.030479
2018/07/29 00:30:00.000,n,1,2.16,1.44,2.52,16.9,81.4,1017.72,0,0,0,0,0.03746
2018/07/29 00:31:00.000,n,291,1.08,0.72,1.44,16.9,81.4,1017.72,0,0,0,0,0.02697
2018/07/29 00:32:00.000,n,280,2.16,1.44,2.16,16.9,81.3,1017.72,0,0,0,0,0.024414
2018/07/29 00:33:00.008,n,267,0.72,0.36,0.72,16.9,81.2,1017.72,0,0,0,0,0.028763
2018/07/29 00:34:00.005,n,239,0.72,0.36,0.72,16.8,81.2,1017.62,0,0,0,0,0.033951
2018/07/29 00:35:00.004,n,299,1.08,0.72,1.08,16.8,81.2,1017.62,0,0,0,0,0.033951
2018/07/29 00:36:00.001,n,210,0.36,0.36,0.36,16.8,81.1,1017.62,0,0,0,0,0.029602
