id,loan_status
58645,0.9475219087666216
58646,0.0255054963925903
58647,0.4718326351250866
58648,0.0188570020640177
58649,0.0308865182847258
58650,0.9269088516580644
58651,0.0159033631245504
58652,0.018252413808128
58653,0.1943190751151117
58654,0.018995377607678
58655,0.0303588281010732
58656,0.0370378746270583
58657,0.0291271939744477
58658,0.0174812689451841
58659,0.0214377385856123
58660,0.0896247925250176
58661,0.0180159549930649
58662,0.0158436716557768
58663,0.0278600473949449
58664,0.0169449990337228
58665,0.0219711414867931
58666,0.0185707867625357
58667,0.0164359224078157
58668,0.0170161712637116
58669,0.0184171846862976
58670,0.0159320717486628
58671,0.4484055426343682
58672,0.0161882115193936
58673,0.938163931933278
58674,0.0160310737172756
58675,0.0212473432478211
58676,0.3161080611499575
58677,0.0204879566441141
58678,0.0174810621253527
58679,0.149914543757487
58680,0.9355247094989428
58681,0.0284209740952759
58682,0.0164381200700103
58683,0.0165535613605226
58684,0.2428896297959241
58685,0.059663720829846
58686,0.0255675439352183
58687,0.71015644216721
58688,0.0282956398118267
58689,0.2961607842746879
58690,0.0156343737775761
58691,0.0214727207318226
58692,0.019566456900893
58693,0.0170279096625046
58694,0.0259831328715655
58695,0.9459279342256576
58696,0.018671618015619
58697,0.0238047044866119
58698,0.0204240948421061
58699,0.0179889646140682
58700,0.0164251258738599
58701,0.016666791215208
58702,0.0387200283816739
58703,0.1327050603048078
58704,0.6313769762256515
58705,0.066955310625916
58706,0.0265932753032576
58707,0.0181798743442355
58708,0.0301448776639266
58709,0.9155634066105028
58710,0.0568117916028978
58711,0.9332813046950992
58712,0.0799485760774796
58713,0.0167273271589485
58714,0.021937910953304
58715,0.0182334083794772
58716,0.1702905032567785
58717,0.0232513401327266
58718,0.0448790599425981
58719,0.0199619331734914
58720,0.0156856094323109
58721,0.0475401328530579
58722,0.1723190022008143
58723,0.0194725135757788
58724,0.0192272601819063
58725,0.0200222681400497
58726,0.0197983629905039
58727,0.0443513538893821
58728,0.0679598989657104
58729,0.0273777083267727
58730,0.0165011652223983
58731,0.0183906226821112
58732,0.2719940961186714
58733,0.0157083553595883
58734,0.0448179198184032
58735,0.0206521556663489
58736,0.0807587410268972
58737,0.0241478945141057
58738,0.9465982962911326
58739,0.0484348803606437
58740,0.9419746406874904
58741,0.030541878162517
58742,0.0170216800554218
58743,0.0189721009505863
58744,0.0175958876690297
58745,0.0188616367026484
58746,0.0306741740785408
58747,0.0169569982535675
58748,0.0350219885050529
58749,0.0211869506789015
58750,0.0186523412425859
58751,0.0307536684634962
58752,0.9074482113015424
58753,0.0163997461885251
58754,0.0323298301976744
58755,0.125342411173685
58756,0.0200565871519675
58757,0.0248267963658337
58758,0.0179136373937495
58759,0.0156028046882949
58760,0.0158049467807217
58761,0.0193241520096782
58762,0.0162558098715012
58763,0.9427395748391736
58764,0.0160547330541789
58765,0.0199126775496325
58766,0.0181869812510225
58767,0.0197351109976191
58768,0.9286710254832388
58769,0.0167403807800839
58770,0.02963895549415
58771,0.0290698536876164
58772,0.0254002801611977
58773,0.0247651992193804
58774,0.0209331162546904
58775,0.917411374819301
58776,0.9126942355012018
58777,0.016820899668779
58778,0.0354184962452681
58779,0.0327132923859304
58780,0.0202887554357052
58781,0.0233204678642114
58782,0.0784133302833434
58783,0.0528705465704306
58784,0.0177196976133082
58785,0.0164025458355663
58786,0.0591455659446229
58787,0.0284505914299939
58788,0.0854589897047786
58789,0.0221199932734257
58790,0.0278799786605131
58791,0.0669172730999239
58792,0.0156143563251777
58793,0.0337146848463882
58794,0.0180908400508284
58795,0.020693856328496
58796,0.0200910309409773
58797,0.0233732453357509
58798,0.0621907502679609
58799,0.9339108776282348
58800,0.0206105525576656
58801,0.0166813211760336
58802,0.9088971881957122
58803,0.1872012260925935
58804,0.3889293234518178
58805,0.9335436379070688
58806,0.0342057427501225
58807,0.0186198667610524
58808,0.0166029835845631
58809,0.9381434831690184
58810,0.9028966760784056
58811,0.0237211235102273
58812,0.0325452551425674
58813,0.0308730792111478
58814,0.0344437671020188
58815,0.0189232387471132
58816,0.0216070486295592
58817,0.0160287595410052
58818,0.0234911472223321
58819,0.0565423018090638
58820,0.0163340361257807
58821,0.0233165641661275
58822,0.0166721001788682
58823,0.1259034933820482
58824,0.0555173084855819
58825,0.016626565224381
58826,0.1158683146397354
58827,0.0203552638929393
58828,0.0165494202767163
58829,0.0480949698863322
58830,0.0186766855697988
58831,0.1582296641137262
58832,0.0203463801536336
58833,0.0224257007992174
58834,0.020198042228256
58835,0.9405526691335568
58836,0.0219823959694725
58837,0.065301704908188
58838,0.0179008696005454
58839,0.0159663485231145
58840,0.0177023549333205
58841,0.9351660309747608
58842,0.0159486616934494
58843,0.0170512012117389
58844,0.0368683168139641
58845,0.0447221219945513
58846,0.0155714242553043
58847,0.9265327738228047
58848,0.0428043757519766
58849,0.05247559265292
58850,0.0225939701376806
58851,0.1030291671764781
58852,0.6360370711121284
58853,0.0204543018077346
58854,0.947684365679368
58855,0.141371993758202
58856,0.0167004787785239
58857,0.0395725341410532
58858,0.1398135666437198
58859,0.0178434466261007
58860,0.01685740827304
58861,0.0281035807308454
58862,0.0861379891309599
58863,0.2180494733756785
58864,0.019432917626651
58865,0.1958329618984234
58866,0.0270159201625748
58867,0.0155589962023149
58868,0.0265413037180125
58869,0.0175439123067236
58870,0.0426794412783947
58871,0.0165701396231441
58872,0.0199457108338741
58873,0.0210106149753901
58874,0.9313483598632168
58875,0.021104794849514
58876,0.0178746909467289
58877,0.0159306931366231
58878,0.0249719047921839
58879,0.0174719612622231
58880,0.0213090887257575
58881,0.0301149911486175
58882,0.0162779762075554
58883,0.6084735785058673
58884,0.0776049577952374
58885,0.4017321518619804
58886,0.0159073576022428
58887,0.9024463692860611
58888,0.3115473563609983
58889,0.9400514300408982
58890,0.062425550199142
58891,0.8974473879400249
58892,0.0727579812364207
58893,0.0309215158976716
58894,0.0562167965134341
58895,0.0167592478160053
58896,0.0166677301959931
58897,0.0231935719368699
58898,0.1723407101175816
58899,0.9335094842216228
58900,0.021518911308702
58901,0.1442476145643381
58902,0.0857487808729239
58903,0.0162275110461498
58904,0.0260332846039487
58905,0.0167630289428255
58906,0.0459257618815643
58907,0.0781846553227048
58908,0.0422450310943291
58909,0.0273341314260508
58910,0.0174944874681128
58911,0.0269867572030238
58912,0.0168157848825819
58913,0.1579607690911609
58914,0.0220323757174705
58915,0.0209543041340572
58916,0.0196746626695907
58917,0.343210905502275
58918,0.021665487886004
58919,0.0170593324105246
58920,0.0519033103911047
58921,0.0181987603133411
58922,0.0336439970427259
58923,0.0164871484002481
58924,0.0299524129577419
58925,0.0219254127286345
58926,0.8875490157452408
58927,0.0211220244211048
58928,0.0414024626435316
