id,loan_status
58645,0.995292994109067
58646,0.00015942498981585783
58647,0.6364464127656185
58648,0.0007563151252036208
58649,0.0050908665352973476
58650,0.985904827262416
58651,0.0010095515842267284
58652,0.00031741350098992837
58653,0.00801079088088238
58654,0.0007909567032060515
58655,0.0014243355059685807
58656,0.006840631337554166
58657,0.003132308099531766
58658,0.0004945380902482253
58659,0.0027038697717767773
58660,0.00497340475858161
58661,0.0002619591100621178
58662,0.0005703759101875635
58663,0.005911052565683018
58664,0.007583073326245401
58665,0.0027633397416634994
58666,4.590771900301193e-05
58667,2.5958888176264185e-05
58668,0.0004920603735654643
58669,5.202228539653306e-05
58670,0.00018863254367853656
58671,0.004080935748237552
58672,0.00013986296058150899
58673,0.9280420424360217
58674,0.001743161232408249
58675,0.0018202237446199763
58676,0.3108832806800351
58677,0.003703109524918325
58678,5.927613228343372e-07
58679,0.0018741353697171717
58680,0.9938053488731384
58681,0.006114685061303052
58682,0.0012733483489489918
58683,0.003239808392456987
58684,0.009468275432785353
58685,0.00673002718637387
58686,0.0018093323222163951
58687,0.056191253955617096
58688,0.0001717570915140889
58689,0.010301096759962313
58690,8.059005543173319e-05
58691,0.004460176227219177
58692,0.002396914487083753
58693,7.295950292080471e-05
58694,0.001339872127793955
58695,0.6166554301638495
58696,0.0024700873164516506
58697,0.011262033360474037
58698,0.0035384798309568205
58699,0.0027355306753606506
58700,7.626162065813939e-05
58701,0.00019057196385057813
58702,0.002476923365258809
58703,0.007288682076967124
58704,0.010285536222385637
58705,0.0297592238269069
58706,0.005530489552201647
58707,0.00036718132094282544
58708,0.002618883369546948
58709,0.9864531665137319
58710,0.0016844030751874952
58711,0.9811204653797727
58712,0.0022005228833718734
58713,3.6272348024768586e-07
58714,0.004568659107793461
58715,0.0019977931215456038
58716,0.0032310840306860027
58717,0.00032847394080211717
58718,0.0671145450888258
58719,0.0002722360377171726
58720,0.0009736425073986703
58721,0.011709892388546106
58722,0.05471674330306776
58723,0.0015102544813558009
58724,0.0005864248695698651
58725,0.006534347592881231
58726,0.0003327559390913159
58727,0.06356779824603688
58728,0.015409019408803997
58729,0.00027107459203707
58730,0.0026009630651749444
58731,0.0015104040926830335
58732,0.0021378022237596188
58733,0.0002807412538183571
58734,0.0007300721375610341
58735,0.0018822781487622044
58736,0.005916545562671892
58737,0.003383276167424452
58738,0.977327641212579
58739,0.016368213137893967
58740,0.913793430183873
58741,0.004321897063742985
58742,0.0007067160102341211
58743,0.00319031226646268
58744,0.0010196274767319362
58745,0.00026622665058257
58746,0.008305015098867994
58747,0.0007876215333288366
58748,0.0017865032634951851
58749,0.004022654089512247
58750,0.0021842824944266767
58751,0.005371664763625824
58752,0.9701523220900333
58753,0.0021461010205023217
58754,0.07939098797964328
58755,0.06953757922306206
58756,0.0022436956677472954
58757,0.0008733424580317329
58758,0.0006294728919976588
58759,0.00021084137860629144
58760,0.0012933518032007146
58761,0.0012624477544291453
58762,0.0015275518579239194
58763,0.9976697762807211
58764,0.00010719060314427638
58765,0.004698766042675936
58766,0.0005224294374894464
58767,0.0006592977319307851
58768,0.9934593890652512
58769,0.0008398148118320739
58770,0.004582333618379904
58771,0.010275593309691458
58772,0.0027648807418617334
58773,0.0015299735223930893
58774,0.0005618946531533518
58775,0.9706404064640854
58776,0.8419334129853682
58777,0.0019353695326682293
58778,0.0014968378130685198
58779,0.0026036152390368056
58780,0.0017073280178010464
58781,0.0010005064223977652
58782,0.0009748032457674994
58783,0.014074155778595896
58784,5.95400129675523e-05
58785,4.967276320464655e-05
58786,0.003924025504878073
58787,0.06664592388904456
58788,0.04013293699333162
58789,0.02869893484184462
58790,0.007043626131207654
58791,0.015245374743685577
58792,0.00042253604977194107
58793,0.003895350534356002
58794,0.0007586824905240175
58795,0.011696127666668459
58796,0.0035264567669593926
58797,0.0007134852066607864
58798,0.015440644414135904
58799,0.005489322328657815
58800,0.0030079097345922933
58801,0.0017479744203614466
58802,0.9616898803999929
58803,0.0050228891442670965
58804,0.6010379935755874
58805,0.851458012154608
58806,0.023197888424902252
58807,0.0006055955803304007
58808,0.00032451020899426305
58809,0.994029908469229
58810,0.3856669014150446
58811,0.0032571059171900606
58812,0.007879963680876024
58813,0.0011924246156757529
58814,0.0038722841012658496
58815,0.006816524560704376
58816,0.010098006914962421
58817,0.00039743240146587294
58818,0.005860783949945912
58819,0.002642205239019611
58820,0.00012572376131588086
58821,0.0020167775677912164
58822,0.0010166749654507096
58823,0.005511037497357888
58824,0.007598172647483421
58825,0.001369064673781395
58826,0.04828709634867581
58827,0.004968260330232707
58828,0.0038068618512514868
58829,0.0006658359103091767
58830,0.0006261151389811527
58831,0.0077007890424945135
58832,0.0005809551882769235
58833,0.0014553519502056367
58834,0.0027447798656243267
58835,0.9812578107371475
58836,0.0016566912919656854
58837,0.05214997539014527
58838,0.00027283432780567443
58839,0.0012271929758064675
58840,0.003652401832920132
58841,0.9852066473527388
58842,0.0005686440095869881
58843,0.00014120907568819044
58844,0.004053216484008413
58845,0.00362594961894281
58846,0.00030974139350071323
58847,0.9949990547064579
58848,0.0034108321313837996
58849,0.048246626601074684
58850,0.005019474492380114
58851,0.018246151958451126
58852,0.007242871843504183
58853,0.004379740662195466
58854,0.9977509289076834
58855,0.006222116168249737
58856,0.001154705938516241
58857,0.05510261654853821
58858,0.07390035700165865
58859,0.003654783083633943
58860,0.0011192149567333136
58861,0.0025650948906938234
58862,0.011416180341532736
58863,0.05320361617839697
58864,0.0011053099085322835
58865,0.013253030056754747
58866,0.0009807620169312665
58867,0.00027630628337095857
58868,0.002093396121353814
58869,0.0022217452130985985
58870,0.050217651056520866
58871,5.717600530867154e-05
58872,0.005446325232641715
58873,0.001947123698438659
58874,0.994817423098015
58875,0.0005348212452548923
58876,0.0001542868325156054
58877,0.00021891182669523087
58878,0.0037916320742982807
58879,0.005753854233207125
58880,0.0013100387330985432
58881,0.0026657325638966126
58882,0.0011590378584735322
58883,0.03603118116205389
58884,0.02251560827999404
58885,0.008537337296839916
58886,0.00027361820067391926
58887,0.9901847712921373
58888,0.6352044077533664
58889,0.9943773294940139
58890,0.01678318643208706
58891,0.610278485117085
58892,0.003419974141500213
58893,0.0008466169590864217
58894,0.0010503511734758363
58895,6.472555193767855e-05
58896,0.0017652487608067918
58897,0.008746018463915045
58898,0.030477477294026
58899,0.9733066486589836
58900,0.003115367384232355
58901,0.006504388286195921
58902,0.012651201450463497
58903,0.0004967044841385249
58904,0.0019175601121263974
58905,1.984543800834658e-05
58906,0.011826778225826494
58907,0.006219467881954078
58908,0.00025479864526652926
58909,0.009316117756746033
58910,0.0002951815011769985
58911,0.0007577609186145393
58912,0.0004318537769105398
58913,0.005003541707992554
58914,0.001642530628790458
58915,0.004621275898182031
58916,0.00016537869196602543
58917,0.014200585132295435
58918,0.0010600936260413039
58919,0.0032984264702959495
58920,0.0626578051032442
58921,0.001374905900747487
58922,0.004733242884729848
58923,0.0005606481043452567
58924,0.0025491394935119333
58925,0.003202988744967363
58926,0.046842198028708947
58927,0.00147997766069955
58928,0.011421530761502006
58929,0.0001522153371214782
58930,0.0023442358342987118
58931,0.9956272732127797
58932,0.9219995014595262
58933,0.3443337766961618
58934,0.002112165382696372
58935,0.0037214337199023275
58936,0.007734632514642946
58937,0.00011947870935232045
58938,0.0020442064604580855
58939,0.004550800178990219
58940,0.00037844951448002547
58941,0.9968500426321318
58942,0.9955103325121331
58943,0.0007828182442057314
58944,0.0016938122589084687
58945,0.002402743042418451
58946,0.0047011272135106
58947,0.0005612309464733257
58948,0.002429761952071479
58949,0.0027145295770782413
58950,0.04430878862287059
58951,0.01524809973709511
58952,0.0005702322532394619
58953,0.0017802394982991796
58954,0.9602517295967449
58955,0.0018835070712322538
58956,0.0008364723233336753
58957,0.9978911136135911
58958,0.9908347924550375
58959,0.0006121216398296934
58960,0.006891997023062272
58961,0.00012420737237500197
58962,0.009187739794001434
58963,0.011263186620040373
58964,0.0018158255173175623
58965,0.0023310581278620343
58966,0.0024261103773658924
58967,9.657720128223335e-05
58968,0.0011500760094460213
58969,0.10463463086070436
58970,0.002847862881467198
58971,0.0006042865641189344
58972,0.0036983230913227253
58973,0.9933861259258154
58974,0.007320038974285126
58975,0.004174527175950281
58976,0.003732194841811151
58977,0.0033276867347233224
58978,0.006644895356712919
58979,0.009304363732085083
58980,0.002530746638182212
58981,0.0004829150425256089
58982,4.880840221878977e-05
58983,0.0003693007341952938
58984,0.0008632178474782091
58985,0.00025636249716250967
58986,0.9917588559063998
58987,0.00021797591277087727
58988,0.0086540612533237
58989,0.005148233676498587
58990,0.0006676419341767377
58991,0.0018031868349873657
58992,0.0027539296583695846
58993,0.0006849925019637202
58994,0.0026703046239686737
58995,0.9932353622985609
58996,0.003579195199012192
58997,0.9810226559638977
58998,0.00010521855790901816
58999,0.0013107878268893921
59000,0.0010872274905330305
59001,0.04268982114665436
59002,0.0060739240637331295
59003,0.007328203004417997
59004,0.0033840185426401367
59005,0.0007434084581098322
59006,0.0016517657222169819
59007,0.0030252364548769865
59008,0.9910759564602014
59009,0.0021641722626306796
59010,0.0014255942889686787
59011,0.003025933253494176
59012,0.0009793440642004664
59013,0.0027722048883636794
59014,0.0022350670487591715
59015,0.02334104771866943
59016,0.0006294925767702587
59017,0.010878849210161152
59018,0.009311060110727945
59019,0.00047206640892633885
59020,0.0027084701948545194
59021,0.006294420045433622
59022,0.001810181885957718
59023,0.9973243456898313
59024,0.003812817856669426
59025,0.9878994714130055
59026,0.0038473350419239564
59027,0.0012074316089803522
59028,0.002150771264551264
59029,0.00354182528275432
59030,0.00021253937103954905
59031,0.21405252447959466
59032,0.712816781166828
59033,0.009594600873463081
59034,0.01619323297883525
59035,0.0011312802759648273
59036,0.002695904593124534
59037,0.00045437241792431894
59038,0.0004647537028755654
59039,0.00020120383410495847
59040,0.0026308544205896783
59041,8.125868032838105e-05
59042,0.004554090259427374
59043,0.9980727470282352
59044,0.0001712214275771244
59045,0.0027883948871132097
59046,0.12849879021064914
59047,0.01068341506249977
59048,0.0076590613885359335
59049,0.01682846135262287
59050,0.00013531008985547956
59051,0.010219991432897972
59052,4.948053912922853e-05
59053,0.00035774288346257174
59054,0.003363399455944697
59055,0.003786182397920074
59056,0.00015428643735393769
59057,0.9339012982267322
